Date,EPU,CPU,GPR,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx,sp500,CAPE,HPI,BCI,cli,cred,credgdp,capr,nfci,mortg_inc,mortg,prfi_gdp,pip_inc
1987-05-01,87.58505029098063,-1.7270468999999977,98.65091705322266,0.002602610182349085,0.00228965421415861,0.0002587159322584576,-0.0007252884319743913,-7.856181160725839e-05,0.002705846204789086,0.003447570120763466,0.003055584482949181,0.003355794458049122,0.003277927030248762,0.003384333653189797,0.003661189301041645,0.001810261775579303,0.001986348775683711,0.002910307153789482,0.00301508763746261,-0.0008955214835928427,0.002142012859109199,0.3544999999999874,129,0.01441864900000001,0.002438721327626681,0.002479166056039261,0.0,0.09999999999999964,0.0205216671446018,-0.02725250448046657,0.002691702664029627,-0.008668840349602025,0.01308334256312804,-0.006834299234745878,0.0009787427698935147,0.0008921570856061933,0.001915726449544852,0.002314414045688995,0.0004210800336919007,0.0003646299329949088,0.000509884980087083,0.001004598693572056,0.000594825699296031,0.0003160548645295691,0.0006637609365691688,0.001227784809302079,7.614525870369704e-05,0.29999999999999716,0.4000000000000004,41.0,0.0037508701671309375,0.06838723699392091,0.02332342858262404,-0.022207343994431028,-0.014204607714737971,-0.028300072863618908,-0.03137063536941698,-0.030171468158178616,-0.02061445519792038,-0.0362580060650628,0.003156286398472652,0.03256864411454075,0.006057783758415702,0.00358183049344607,0.01033112600000008,-0.004829030971547077,-0.001387195157156906,-0.0003361344101713293,-0.006696681889117428,-0.02526822695752484,-0.01883561643835618,0.0005125766693039324,-0.001011711381437408,-0.002182490039315699,-0.001054835000000004,-0.0003003419773248694,0.02276275400000038,-0.001212829687557093,0.4799999999999995,0.4799999999999995,0.02000000000000046,0.1499999999999995,0.5,0.6899999999999995,0.5899999999999999,0.4800000000000004,0.4700000000000006,0.08,-1.19,-0.8,0.15,1.41,1.76,2.48,3.66,-0.007437533335238139,-0.00741656691362369,0.009297541303028345,0.007150519875074993,-0.002073401791691243,-0.002532743505520241,0.0004241542946528121,-0.003432047893797696,0.009675528950902734,0.02090242100418038,-0.0007765316886509943,-0.0004065294192372448,-0.001670764674379654,-0.0006885696949598952,-0.0004110172860483097,-0.001620491081196551,-0.0007366421277996693,-0.001163776013820339,-0.0003963884507744986,-0.0007835363149975016,-0.0005181813605441565,-0.0006510203712699614,-0.0003807312288968134,-0.0005385485785864841,0.001259433889593708,0.002150565936605897,0.0008936103603469636,-1.700000000000003,-0.002070460212893366,-0.003353837375310142,-9.839002905565053e-05,25.4115,0.07198939641835356,-0.002238939805337292,0.01110726912087578,100.7702,100.8874,0.024708320766177225,0.12034273192220013,0.0010869641164739097,0.63612,-0.016531736603161762,1.0635125394668383,-0.0002075685581349046,-0.0012115648676458007
1987-06-01,106.5728492139773,29.273181089999994,94.18240356445312,-0.0004116006688490437,0.0002853598715470973,0.001816615185751713,0.00216201381727732,0.005960881725588507,0.002316893086218519,0.001544922841253404,0.001415983652357289,0.00116006399124835,-0.004128481085964752,0.003208725821467029,0.002794212685566455,0.003242213616479361,0.002760882532394593,0.002174356256201104,0.001809140335121251,0.006680496026607585,0.004317015124587043,0.1360000000000099,-14,0.01316572700000007,-0.001319273888613637,-0.000726788157849434,-0.09999999999999964,0.0,-0.01983546936887981,0.01484043158660553,-0.003523286416247107,0.008668840349602025,-0.01469632299441459,-0.01163506775027834,0.0007336777717474874,0.0,0.0003184677725043272,0.0005126435557709641,-0.0001238046936471449,-0.0001215092985979993,-0.0001274151342283147,0.0009524977153683167,0.001146328483539349,0.0004035134542146324,0.001341978812957834,0.0008165990783894905,0.0003044475988005502,-0.20000000000000284,-0.1000000000000001,40.9,-0.009166083493088006,-0.06670717887589905,-0.01885380612747012,-0.01905415418744516,0.05127591909031981,0.00632339337887311,0.008057642669624165,-0.015910001889287262,0.008215617824402166,0.017957885658387962,0.00566827185415697,-0.001102929513298712,0.005869849755141487,0.002192047285982213,-0.01033112600000008,-0.002624498356608829,-0.0005490198272957159,-0.0016490531936042,0.002231277038528212,0.0118266615393039,0.01221640488656206,0.000757356676497345,0.001945127467345209,0.001395605168962089,0.0001144270000000003,0.01809515630795477,-0.09951484400000021,0.0179177402470021,-0.1199999999999992,-0.009999999999999787,0.009999999999999787,-0.05999999999999961,-0.2000000000000002,-0.2400000000000002,-0.2099999999999991,-0.009999999999999787,0.009999999999999787,0.19,-1.06,-0.74,0.07,1.29,1.67,2.59,3.79,0.0110802856679191,0.01240518672778457,-0.009963616832970673,-0.0007778991232472998,0.000823696026513332,0.00125659751621221,0.0004178237987226829,-0.002832135509833078,-0.003991320751761895,-0.01981556922913197,0.0007628906084091724,-0.001973172326117378,0.002486027122286405,0.0006592935769100805,0.0008038377932573226,0.0004000747027106399,-4.857852941686502e-06,0.0003800836361551596,0.0007758371122359442,0.0007696502226273161,0.0005410329708177564,0.0003808806385765529,0.001164179778395447,0.0003122805811657248,-0.0004218357863687849,0.00035170245635463,-0.0004474937500833498,0.4000000000000057,0.004706533102008414,0.005049095552127625,-0.003177176498612599,21.6245,0.05355776510794996,0.040319839966521,0.01509589781310527,100.9323,101.0171,0.04108728863714772,0.12253011239540257,0.0035304537993827295,0.36344,0.0033410592546726514,1.2502965070201253,-0.0002886376403713961,-7.949427955507987e-06
1987-07-01,81.3894136598218,-17.37849919,98.87196350097656,0.001472649030536566,0.0016091007895076,0.00210489574440631,0.003750211844694817,0.002854647850443648,0.002932160944048467,0.003006843570198869,0.003100765049174559,0.002998681966953409,-0.0006993578624392427,0.004405898459418633,0.003672196335614775,0.002839374997205546,0.002479341709070937,0.006644027788783147,0.003332286311440225,0.003430792256075454,0.004587253550800474,0.4294999999999902,10,0.01293281199999996,0.0009355031572777506,0.001498634170994606,-0.1000000000000005,-0.7000000000000011,0.006802997530057642,-0.005430008690592292,-0.03599508420376063,-0.03297767412471586,-0.03885494641948872,-0.004062020089987683,0.001476390349634649,0.001205215474024079,0.001335020317895452,0.000512039141927545,0.001384600716582973,0.0001620048445172273,0.003300704730234916,0.001557147081403087,0.0011025299524281,0.0008059039049679306,0.001348307794152959,0.001357595609735807,0.0009120643504143544,0.10000000000000142,0.1000000000000001,41.0,-0.005207758934474782,0.013211497283323048,-0.0794777940153808,0.02386062439058989,-0.012008907473015196,-0.0017154511385188975,0.011035299239397833,-0.0032531573977219175,-0.025912969942916142,0.024579186148574905,0.00904701184091028,0.0235631436896977,0.006288740665334913,0.0009306517397185132,-0.01033112600000008,0.001399790814692548,0.000421990653484805,-0.0004621478162740722,-0.0007171683673661278,-0.002970802606161227,0.003448275862068861,-0.003104571791943123,-0.001721760678127904,0.0002457098419510473,-0.0001860290000000042,0.01235851825871359,-0.06425743799999983,0.01319855658037383,-0.1500000000000004,-0.2699999999999996,0.02000000000000046,-0.2300000000000004,-0.1200000000000001,-0.009999999999999787,0.04999999999999893,0.09999999999999964,0.08999999999999986,0.07,-0.89,-0.82,0.1,1.43,1.87,2.84,4.03,0.007987250081389785,0.0169247603975915,-0.005311716557635182,-0.004074239812299957,-0.0004141921422764483,-0.0008408289681738346,-0.0004411938787018954,0.00179711363663837,0.01410163176888091,0.01526462702109432,-0.0007710175158117671,0.0,0.000391026717244003,-0.0006810140155537603,-0.0008128657522621374,0.0003967483946376582,-0.0003656851030124919,-0.0003872009426211243,-0.0007842437339022901,-0.001163106178474926,-0.0006383140207586457,-0.000268014448106868,-0.001307863718976066,-0.0004523760241461616,-0.001675196206449847,-0.003927923630952179,-0.0004461166102636138,2.200000000000003,0.0002381749711908299,0.000721697899927598,0.00101460728020708,17.8009,0.04337896782037642,0.02817531900923731,0.02025779801322614,101.096,101.0732,0.020712695581396535,0.0870066059032979,-0.0030676279085177505,0.03576,0.000728404564521612,0.9383501055818096,-0.0001869958014937001,2.5775879669981405e-06
1987-08-01,52.79015023144958,6.858841430000005,99.96844482421875,0.002287660036925931,0.002839418839720942,0.003309581065962686,-0.00191924076535166,0.008035933377939841,0.003241237626675053,0.003170341281651723,0.003599181462996315,0.002178801856019597,0.004062119203385839,0.001461439803218667,0.006130518236879379,0.003325563645045992,0.004845376296482184,-0.0009682101512384911,0.002330479399834884,0.01466486520467014,-0.003953103931383373,0.2591000000000037,224,0.03148510800000004,0.001504176880151142,0.001627949550075947,-0.09999999999999964,0.2000000000000011,-0.003524256708459461,0.001817556866817949,-0.009831776931601421,-0.05155783697227712,0.02656277261493756,0.008553490281710374,0.0007341971423162619,0.0009432945331102616,0.002720874743898705,0.0008520592921534842,0.0009124096039974106,0.002261745183162134,-0.001203120278981284,0.0006719330572266813,0.0007741799822920115,0.001162419387541913,0.0003521057115962734,0.0007448726080965251,0.0003035962947146587,0.0,0.0,40.9,0.008194478615271894,-0.00490733449474412,0.07500817156022688,-0.0027400373660286803,-0.009229746046876652,-0.0014347369570102408,-0.03230443919234505,-0.02348109584952285,0.033976052683712954,-0.016950228690565172,-0.02021223075307255,-0.04546190515012416,0.003550301447652338,0.0002971350735760936,0.0,0.001226047738661418,0.0007472112478441595,-0.0004626401277212366,-0.003591618664582796,-0.005184708739050858,-0.00859106529209619,0.001329906088573196,-0.0007535052519602736,0.0007408391976726492,-0.0004220719999999956,0.02622182859640887,-0.1476965090000002,0.0249862290588565,0.1500000000000004,0.05999999999999961,0.3499999999999996,0.3900000000000006,0.3500000000000005,0.3100000000000005,0.3100000000000005,0.25,0.1900000000000013,-0.02,-0.69,-0.58,0.3,1.59,2.03,2.94,4.07,-2.826609925846157e-05,-0.008637490108884815,-0.002544648637545555,-0.000196528164709775,-1.554873656051114e-06,-1.606121616148926e-06,-1.045637572349989e-05,-0.000956662699144406,-0.05029203992913156,-0.00767804815379769,0.0007575678063189706,0.002747466346467053,-0.000431999496174118,-9.166531631965569e-06,0.0007979305086300847,-0.0004045099793303919,0.001076292228706865,0.001138355576699723,0.0007703327779022828,0.001534600218565885,0.0007102023660767731,-5.125906554948045e-05,0.001378352047523679,0.0006351226135492549,0.002928572204546898,0.003572682115300818,0.002667118813879377,0.7000000000000028,0.0008425772084574845,0.0001897602118754449,0.000788610374639287,20.849,0.114836947861483,0.05731680537427675,0.01975604957537147,101.3125,101.0353,0.020712695581396535,0.10704144765249879,-0.0012244476246111025,0.13977,-0.0020704880421043015,0.633091317053379,2.9035445908001667e-05,-0.00014408533606038998
1987-09-01,59.8695948457739,-2.734778750000004,121.1670761108398,0.0003831080135419107,0.0005709091719996451,-0.002049557205452635,0.004760206002595524,-0.00576231836720531,0.001701912736828293,0.001579117905358585,0.001381124865923011,-0.001090297097972037,0.00407447988769527,-0.00306666540834355,0.006786344432821334,0.001847904348336815,0.002504670672274667,0.002731008234732268,0.003068802783566138,-0.02872559258505958,0.007209434341475474,0.4149000000000029,-33,0.01081323899999997,-0.001109549646240104,-0.0005688961393541803,-0.09999999999999964,-0.2000000000000011,0.004468228939542573,-0.02573735109194342,-0.002783948519610835,0.02235459195925316,-0.02391999884989371,-0.02167308116906241,0.0009614895391170108,0.001107141528989608,0.003205139875211316,-0.0005110349464771957,0.001500070198147796,0.00136747773518664,0.001708701805117396,0.0009180949458897913,0.001280476058526325,0.000985180673910957,0.001058083859365233,0.0005409242261222857,-0.0009367710415153496,-0.29999999999999716,-0.1000000000000001,40.8,0.02369466579820978,-0.0016481783800728067,0.028963695935317002,0.048087622769418914,-0.0031206923395519226,0.0008614108250291075,-0.018848083255035952,0.05191779926549378,-0.015525370832679908,0.0032289701301992935,0.008096783254398332,0.0007508728376572904,0.001233068274795635,0.001482633528931743,-0.010331125,0.0004621579189163505,0.0003211728833507621,0.0002313816683381376,0.003231231212282637,0.01547936925748439,0.01906412478336228,0.005071681799353023,9.610197546194854e-06,-0.001429665878542874,-0.0002048590000000017,-0.0143415313600026,0.1024347059999999,-0.01647562852560425,0.4899999999999993,0.6600000000000001,0.3600000000000003,0.4899999999999993,0.6399999999999997,0.6199999999999992,0.6600000000000001,0.5099999999999998,0.5099999999999998,0.15,-0.82,-0.58,0.45,1.72,2.2,2.96,4.09,-0.009574214042633061,-0.0120849505195153,0.01204889046165802,-0.003354657888042914,0.0004075838379065111,0.00041419181884228,-0.001278368497400262,-0.006325501371916786,0.006233976420749077,0.005682119703932287,-0.0003867808302433495,-0.0004062505315647336,-0.00164074406484449,0.0003203024061377846,-0.0008068255199855656,-0.001198054502947077,-0.0003682876424599968,-0.0007685782015607323,-0.0007786198916281961,-0.001157572305688248,-0.0002513346414529938,0.0003380513778816763,-0.001307337820836141,5.349094752182815e-05,-0.000841204945614793,-0.001786780656840792,-0.0004569640087624949,-0.8000000000000114,0.001495366982562807,0.0006154330239258599,0.0001354416599257391,22.8938,0.080817827159815,-0.03618400684141898,0.01452097405476049,101.4843,100.9093,0.03801009852364039,0.2059519464442019,0.00039622936296905553,0.68212,0.0001377528323369681,0.35378455048037777,8.617005147489726e-05,-1.399710650045946e-05
1987-10-01,170.3220901425827,1.0464394700000028,101.0585861206055,0.002861668209187762,0.003142932160137057,-0.0002654822186973771,-0.000500911353249478,-0.001484347116443629,0.005799974738961655,0.006060321205525021,0.006968064374233585,0.007325568042552355,0.01352428326777844,0.00491927633670497,0.00869663652481556,0.005486775300545643,0.01099406472829911,0.0006301489339917143,0.006183848136363856,0.01392620194424166,0.002657844212137439,1.025599999999997,62,-0.003551815000000014,0.001798428081263737,0.001432346897871639,0.09999999999999964,-0.1999999999999993,0.002283997899156898,0.02714576621248455,-0.01708920070240794,-0.01975557473576428,-0.01473839932107923,-0.0138900603284382,0.002072444495627934,0.00163707903930721,0.003864853678734015,0.003902652979547838,0.0009318575180108368,0.001122933998352948,0.0006311503536395868,0.002202098279289189,0.001822727137938074,0.00123485428763237,0.002295236475888807,0.001012420573272443,0.003383080738107225,0.3999999999999986,0.1999999999999997,41.1,-0.04875706970077687,0.0016481783800728067,-0.09691001300805713,-0.062053278906243126,-0.02691657323087604,-0.019657344045016956,-0.007061854487486752,-0.007714136773441016,-0.017666048427301018,-0.03925329914767417,0.00957209367604861,0.02114788862276917,0.003342584510430235,0.00549501594814128,0.010331125,0.003396061887154911,0.0006105215558647181,0.001243786699623772,0.0001491914930173976,-0.00169260297525331,0.02210884353741505,-0.00424311527892085,0.0004725926152846505,0.001630103637691782,-0.0004278590000000027,-0.05591393252397703,0.3912049460000002,-0.05790946687870235,0.07000000000000028,0.5199999999999996,-0.2700000000000005,0.05000000000000071,-0.08000000000000007,0.1400000000000006,0.09999999999999964,0.3399999999999999,0.3099999999999987,0.6,-1.16,-0.6,0.3,1.79,2.23,3.23,4.33,-0.002579486971125505,8.788595007303002e-05,0.004570733524950132,-0.001886010008970609,-0.002047208118645116,-0.001664363264397117,0.00126390037173385,0.001350356343200243,0.02342962347272026,0.00819028852252357,-0.0003827650536418759,0.0003743458449956272,-0.0008144280417923255,-0.0006677709494082862,-0.0004015545991502556,0.0003986181848487647,-0.0003637843208492697,-5.28177746206282e-06,-0.0003875789342027147,0.0003780984498700235,-8.619773746820769e-05,-0.000486199888729999,0.0001197384142470614,-8.769930436547391e-05,-0.0008339773748777812,0.001427133975014705,-0.00265128687138716,-4.299999999999997,-0.008246519030475241,-0.006090736105057282,-0.003051844949166771,40.7977,-0.08866924264304465,-0.12940909943669698,0.00936384233593035,101.5473,100.7259,0.02098503551934787,0.3466982725559973,-0.000604976718484862,1.1872,-0.0021957713164850734,-0.005250653643967418,-8.391349738290366e-05,-0.00024559466106584965
1987-11-01,183.1025342795171,11.235125539999999,96.15348815917969,0.00211511894047467,0.002551148644383439,0.0005111544706088988,-0.001205015902449702,0.00164082475514693,0.002139250171884433,0.0005487922018061475,0.000800696819400537,9.954294842429157e-05,-0.0006820622739140969,0.0003987156521416679,0.002801281239322995,0.004041153312180024,0.004592444331368295,0.004140742428987876,0.002345250290300305,-0.0106776367697623,0.004816422361704431,0.3225000000000051,63,0.02799965699999996,0.0001117045000249561,0.0008540851166767283,-0.2000000000000002,0.0,-0.00934585238664365,-0.01616641966954546,0.0007256384009002304,0.01677413637738701,-0.0138469055941659,0.009663316679379363,0.0009842133771664763,0.001026918140365041,-0.001741160048878143,0.0008437820449138655,0.001125369386323349,0.0009602092871165979,0.001385310526766492,0.0009715031671300167,0.0008479950736948183,0.000919509283506148,0.000815317220837386,-6.742132776160759e-05,0.0007538091719556661,-0.10000000000000142,0.0,41.0,0.038647699610537156,-0.0016481783800728067,0.12799255268010423,0.01874943601283885,0.03210533843980068,0.0029910206509531356,0.043973937820257714,-0.019092941909022,-0.009510478190042804,0.009290075770230999,0.000921737693015956,0.004459312918286606,0.002718363759347753,0.003117011288094496,0.01033112600000008,-0.006693742001612435,-0.001734943258024479,-0.0008880554417420861,0.004136427800129461,-0.008629814351136522,0.008319467554076532,-0.00182365647053695,-0.0006156384214666133,0.0001644263452860173,7.009000000002263e-06,-0.05830204658522309,0.4670162709999999,-0.06107204427716106,-0.5999999999999996,-0.7199999999999998,-0.4399999999999995,-0.5,-0.6299999999999999,-0.7300000000000004,-0.6600000000000001,-0.5099999999999998,-0.3899999999999988,0.48,-1.0,-0.5,0.27,1.66,2.17,3.32,4.54,-0.03368545750264409,-0.02469647470546743,0.02866519609618451,0.002315008050368925,0.0008186514806798328,-3.984588827776747e-07,-0.0004296199982993798,-0.002279268180106708,-0.02789908548754516,-0.01142755481625191,0.0003735460137566093,-1.687443793629839e-05,0.0008098718043094699,0.0003204663060891733,0.0003960614306164345,0.0007950458242302894,-4.683947938843858e-06,-5.245130152431443e-06,0.0007659420595680366,-0.0003851409026638386,-0.0005557802672704337,-0.000572219985956135,-0.0002668222684718558,-0.0006570630228215357,0.001657216842035902,0.00283127513935022,0.001763186304565512,-6.200000000000003,-0.006887623528667675,-0.00386610717631708,0.001840794442204086,49.4365,-0.2495984479434448,-0.13337785698830196,0.005389735710529919,101.476,100.5387,0.02098503551934787,0.3811211070976057,0.0008669267989858398,1.07329,0.0014067765613761107,0.3300041791367204,-0.0003986684847564967,-8.672338647548045e-05
1987-12-01,149.0111468068191,8.910893200000004,109.8563842773438,0.004886510600546679,0.005396709924354592,0.003307919698939843,0.003664470680988963,0.005385621071914315,0.0023750499192845,0.002306624449037065,0.002465707566536413,0.001010264674674799,-0.003400879817058833,0.00270120385276762,0.005030578554092724,0.002456291892984908,0.004222025850272093,0.00363237675032746,0.002827289388002585,-9.444982915329803e-06,0.003847177373761168,0.4358999999999895,-220,-0.02135897399999998,0.000680416248000526,0.001100554142338339,-0.09999999999999964,0.1999999999999993,0.0008207142257945499,-0.02224347574134988,-0.007311527602209544,-0.001999057531453019,-0.01236847724260937,0.01666562204296973,0.00121247517828138,0.001115851061222806,-0.0005611443372210978,0.002353905393477351,0.0008299245097953545,0.00111756752169434,0.0003770463109669109,0.00124123107836116,0.0005241207714421492,0.001315153438573802,0.0002794809999979719,0.000673742738138916,0.001203379811179239,0.10000000000000142,0.1000000000000001,41.0,-0.07293229677062296,-0.050739891079615074,-0.09269195350391213,-0.04432504500266887,-0.11913211751576203,-0.03473726743156336,-0.026530047539048862,-0.061023276473675114,-0.053663773123823866,0.002291796779584132,0.004285810734561579,0.03577730684434055,0.00292147991991154,0.003995094855737236,0.0,-6.889848032987089e-06,0.0005218275387699478,0.0004087310522766785,0.0002089169241301647,0.005629966128012143,0.01320132013201314,0.002485181717887919,0.0007391477779292721,-0.003975134501789324,-0.001986537999999982,-0.007149041789664246,0.0800914559999999,-0.01110860553783821,0.07999999999999918,0.4400000000000004,0.07999999999999918,0.1699999999999999,0.21,0.09999999999999964,0.1300000000000008,0.09999999999999964,0.05999999999999872,0.84,-1.0,-0.41,0.4,1.68,2.22,3.34,4.52,-0.01668290376527305,-0.02358071964883957,0.01286999750692985,-0.003045138025323815,-0.0008201975656034755,-0.000417388676282382,-0.0004246807899175309,0.00227068763100946,-0.01956306101403538,0.008357495146868565,-0.000755943201303122,-0.003853214659274684,-0.00162088088994139,-0.0003340311298964949,-0.001193664009079054,-0.00198907537044013,-4.653333817827843e-06,-0.0007552858747850166,-0.00115282324493915,-0.0003821227781837244,-1.774527643094714e-05,-0.0009905368503844159,-0.0004773317125281729,0.0003968244180996283,-0.002486819499245563,-0.00744668658566594,-0.0004429153107524675,3.700000000000003,0.001298388107682236,0.00220441073572708,0.001651651177095204,41.764,-0.3211791593811864,-0.014963753987681017,0.007136362292122556,101.3538,100.4066,0.03584369869686843,0.272180620346397,-0.00638979809877098,0.76944,-9.642594821468453e-05,0.7198977256112358,-0.0005279080470097022,-0.0002547792714694998
1988-01-01,142.8728466506383,-10.123621600000007,83.20153045654297,-0.0003595515413561401,-0.001787183071061182,0.003708456279966743,-0.0009924724179350974,0.001463841683489342,-0.0001123234978557264,0.001106125851486839,0.001885618413298262,0.001611882754657623,-0.002309379962083913,0.00309030063416782,0.0005183534182953142,-0.001564090488217262,-0.001112198008531129,-0.005181759248127582,-0.001032328123441006,0.0246276064599662,0.0003598530934585398,-0.2828999999999979,-116,-0.01840579499999995,0.0008624871526778932,0.0008502535053347415,0.0,0.0,-0.01275797114423138,0.03619461618106667,-0.01322573191958476,-0.01116238852651819,-0.01522273299065846,0.0223717587146508,0.0003852690267329706,-0.001904160981197833,-0.002314574557432003,-0.00727081911763694,-0.000463585827674251,-0.00111756752169434,0.000564956405048278,0.001064194944746966,0.0001410014331773013,-0.0005532634778626644,-0.0003209008930751267,0.001008658381487226,0.0004504091596535531,-0.20000000000000284,0.0,41.1,-0.041982485124230084,0.050739891079615074,-0.11799841894665386,-0.12069437618530898,0.05833110707450517,-0.0339019039836268,0.0017064638140169563,-0.021095711205788792,-0.05502306245288935,-0.040707497824032934,0.007159067615500447,0.02658487054516812,0.005658805152934043,0.00176454606132026,0.01033112600000008,0.005192864741735637,0.00206090146980209,0.00171955914769395,-0.008362150432450477,-0.002857444997169667,0.001628664495114007,-0.0005067732657750845,-0.00164269008871587,0.002764396447710649,0.0001279690000000056,0.01679068762839631,-0.1200048539999998,0.01014781905522044,0.0600000000000005,-0.7400000000000002,0.04000000000000004,-0.1100000000000003,-0.1799999999999997,-0.2699999999999996,-0.3200000000000003,-0.2299999999999986,-0.2199999999999989,0.04,-1.02,-0.58,0.16,1.35,1.84,3.05,4.24,0.005256373920463783,-0.001888703932435565,-0.006676614975670236,-0.007369616560432446,0.003276157825466086,0.002914533936714037,-3.627721405052853e-06,-0.002301005124293987,0.03831351187174081,-0.01923610421652722,0.0007481298776106371,0.003077038243459285,-0.0004060710623412511,0.001288378283704095,0.000793957226434383,-1.459471205667029e-06,-4.6230188592844e-06,0.0003732555515822966,0.0003821321246220144,0.0003771451054230823,0.0008788437478945976,0.000108895604364001,0.00132104592399851,0.0008795169072508546,0.002890782316534057,0.01200583044470149,-1.776039446954591e-06,4.0,0.003107699345934023,0.001960231082744457,-0.001179914959709372,38.3365,-0.2468598067347525,0.0373335659203331,0.007998860734795166,101.0232,100.3378,0.01808216646644111,0.05953363720570337,-0.0005833727917479992,0.30598,0.0026004125499914377,1.1218732186864033,-0.0003890854682337963,-0.00012654752103128872
1988-02-01,102.032894303291,-26.060837439999993,86.20614624023438,0.001952945735007372,0.002240814427672433,0.0004058104824935516,0.004880965491135925,0.002922727676482495,0.002177920213723761,0.002239006304142421,0.001817301207579947,0.001998912218960536,-0.0004322961888820753,0.002901644354050603,0.003434685278096872,0.002106840694871881,0.0001715998011959652,0.00259772083629084,0.001392884534739292,0.009752314298060671,0.00662761064052253,0.1995000000000005,70,0.01247868899999993,0.0006708360083722553,0.0008029701834111336,0.0,0.2000000000000011,-0.004100483001040267,-0.008357955089770108,0.00603895452546821,0.002562216764600667,0.009393189329934604,-0.0223717587146508,0.001925402434859613,0.001849350041275066,-0.0005020746014716693,0.005759059580253911,0.0008048590124243304,0.0009182126951952085,0.0006268685873354052,0.001947876105159452,0.00259029309694192,0.002028066186059441,0.003260060987568814,0.0004028083286788942,0.0005998198321082171,0.10000000000000142,-0.1999999999999997,41.1,0.06405719628862272,0.02408904742831819,0.09136666012006378,0.12294655659251497,-0.004772514861245192,0.06293850569206416,-0.012088499607739056,0.06384769162673898,0.1290358847493449,0.024404986601633816,0.004611432819715766,-0.009516232827367688,0.005333284986015485,0.003380779806099632,-0.01033112600000008,-0.002598998988901258,0.0002790843874032056,0.002733694773796813,-0.0082527279220459,-0.02190581586063534,-0.03089430894308942,-0.0006299909185072394,-0.001144529988292398,0.0005801613758795732,-7.911600000001795e-05,0.01298027434060423,-0.08603074600000005,0.005959826595407502,-0.25,-0.29,-0.1499999999999995,-0.3200000000000003,-0.3500000000000005,-0.4699999999999998,-0.4599999999999991,-0.4800000000000004,-0.4500000000000011,0.0,-0.92,-0.65,0.06,1.13,1.63,2.82,4.04,0.01427580994362471,0.005008990534998148,-0.01042132235713686,-0.005884332127936709,-0.002864323695595417,-0.002912140885731329,-3.606842390091458e-06,0.007801355226012108,-0.008068557407174604,-0.0188479436663056,-0.0007520163150149806,-0.006163325063425873,0.0008110076715412973,-0.0003405801294018573,-0.000793957226434383,0.001593741665133486,0.0003472048992847476,-0.0003764914477755177,-0.0003831435053776033,-0.0003804490943912775,-0.001036458131830065,0.0005419857494608493,-0.002634801604742831,-0.0007337851174746834,-0.003301059888378921,-0.01267022220644476,-0.0004393452191924219,0.7999999999999972,0.001155131556018318,-0.001733768386784185,-0.001557184928750122,33.674,-0.08820929100968922,0.028369448316160728,0.0087558245840329,100.6953,100.3238,0.01808216646644111,-0.09819254270950495,0.00021143450176627776,0.12042,0.0015912524944133866,1.4128699447526303,-6.18136550305029e-05,-0.0001582377754976022
